fg_phenotype	fg_link	ukbb_phenotype	ukbb_link
N14_CALCUKIDUR	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_CALCUKIDUR.gz	N20	gs://pan-ukbb-refinery/lifted/icd10-N20-both_sexes.tsv.bgz.lifted.gz
N14_CALCULOWER	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_CALCULOWER.gz	594.2	gs://pan-ukbb-refinery/lifted/phecode-594.2-both_sexes.tsv.bgz.lifted.gz
N14_CHRONEPHROPATH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_CHRONEPHROPATH.gz	580.14	gs://pan-ukbb-refinery/lifted/phecode-580.14-both_sexes.tsv.bgz.lifted.gz
		580.14	gs://pan-ukbb-refinery/lifted/phecode-580.14-both_sexes.tsv.bgz.lifted.gz
N14_CHRONTUBULOINTNEPHRITIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_CHRONTUBULOINTNEPHRITIS.gz	N11	gs://pan-ukbb-refinery/lifted/icd10-N11-both_sexes.tsv.bgz.lifted.gz
N14_CYSTITIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_CYSTITIS.gz	592.1	gs://pan-ukbb-refinery/lifted/phecode-592.1-both_sexes.tsv.bgz.lifted.gz
N14_CYSTKID	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_CYSTKID.gz	586.2	gs://pan-ukbb-refinery/lifted/phecode-586.2-both_sexes.tsv.bgz.lifted.gz
N14_DISIMPAIRRENTUB	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_DISIMPAIRRENTUB.gz	N25	gs://pan-ukbb-refinery/lifted/icd10-N25-both_sexes.tsv.bgz.lifted.gz
N14_DYSPLACERVUT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_DYSPLACERVUT.gz	N87	gs://pan-ukbb-refinery/lifted/icd10-N87-both_sexes.tsv.bgz.lifted.gz
N14_ENDOMETRIOSIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_ENDOMETRIOSIS.gz	615	gs://pan-ukbb-refinery/lifted/phecode-615-females.tsv.bgz.lifted.gz
N14_ENDOMET_INFERT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_ENDOMET_INFERT.gz	615	gs://pan-ukbb-refinery/lifted/phecode-615-females.tsv.bgz.lifted.gz
N14_FEMALEGENINF	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_FEMALEGENINF.gz	614	gs://pan-ukbb-refinery/lifted/phecode-614-females.tsv.bgz.lifted.gz
N14_FEMGENFISTUL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_FEMGENFISTUL.gz	N82	gs://pan-ukbb-refinery/lifted/icd10-N82-both_sexes.tsv.bgz.lifted.gz
N14_FEMGENPAIN	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_FEMGENPAIN.gz	N94	gs://pan-ukbb-refinery/lifted/icd10-N94-both_sexes.tsv.bgz.lifted.gz
N14_FEMGENPROL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_FEMGENPROL.gz	N81	gs://pan-ukbb-refinery/lifted/icd10-N81-both_sexes.tsv.bgz.lifted.gz
N14_GENITOUROTH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_GENITOUROTH.gz	N99	gs://pan-ukbb-refinery/lifted/icd10-N99-both_sexes.tsv.bgz.lifted.gz
N14_GLOMEINOTH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_GLOMEINOTH.gz	580.31	gs://pan-ukbb-refinery/lifted/phecode-580.31-both_sexes.tsv.bgz.lifted.gz
N14_HYDROCELE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_HYDROCELE.gz	N43	gs://pan-ukbb-refinery/lifted/icd10-N43-both_sexes.tsv.bgz.lifted.gz
N14_HYPERTROPHYBREAST	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_HYPERTROPHYBREAST.gz	612.2	gs://pan-ukbb-refinery/lifted/phecode-612.2-both_sexes.tsv.bgz.lifted.gz
N14_INFCERVIX	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_INFCERVIX.gz	614.51	gs://pan-ukbb-refinery/lifted/phecode-614.51-females.tsv.bgz.lifted.gz
N14_INFLAMALEGEN	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_INFLAMALEGEN.gz	N49	gs://pan-ukbb-refinery/lifted/icd10-N49-both_sexes.tsv.bgz.lifted.gz
N14_INFLUTH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_INFLUTH.gz	N71	gs://pan-ukbb-refinery/lifted/icd10-N71-both_sexes.tsv.bgz.lifted.gz
N14_LUMPNASBREAST	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_LUMPNASBREAST.gz	611.3	gs://pan-ukbb-refinery/lifted/phecode-611.3-both_sexes.tsv.bgz.lifted.gz
N14_MENORRHAGIA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_MENORRHAGIA.gz	626.12	gs://pan-ukbb-refinery/lifted/phecode-626.12-females.tsv.bgz.lifted.gz
N14_MESNRUIRREG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_MESNRUIRREG.gz	N92	gs://pan-ukbb-refinery/lifted/icd10-N92-both_sexes.tsv.bgz.lifted.gz
N14_NEPHRITICNAS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_NEPHRITICNAS.gz	N05	gs://pan-ukbb-refinery/lifted/icd10-N05-both_sexes.tsv.bgz.lifted.gz
		N05	gs://pan-ukbb-refinery/lifted/icd10-N05-both_sexes.tsv.bgz.lifted.gz
N14_NEPHROTICSYND	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_NEPHROTICSYND.gz	N04	gs://pan-ukbb-refinery/lifted/icd10-N04-both_sexes.tsv.bgz.lifted.gz
		N04	gs://pan-ukbb-refinery/lifted/icd10-N04-both_sexes.tsv.bgz.lifted.gz
N14_NEUROMUSCDYSBLADD	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_NEUROMUSCDYSBLADD.gz	596.5	gs://pan-ukbb-refinery/lifted/phecode-596.5-both_sexes.tsv.bgz.lifted.gz
N14_OBSTRUREFLUROPATH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OBSTRUREFLUROPATH.gz	599.1	gs://pan-ukbb-refinery/lifted/phecode-599.1-both_sexes.tsv.bgz.lifted.gz
N14_ORHCEPINDIDYMITIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_ORHCEPINDIDYMITIS.gz	601.3	gs://pan-ukbb-refinery/lifted/phecode-601.3-males.tsv.bgz.lifted.gz
N14_OTHBLADD	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHBLADD.gz	N32	gs://pan-ukbb-refinery/lifted/icd10-N32-both_sexes.tsv.bgz.lifted.gz
N14_OTHDISMALEGEN	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHDISMALEGEN.gz	N50	gs://pan-ukbb-refinery/lifted/icd10-N50-both_sexes.tsv.bgz.lifted.gz
N14_OTHFEMPELINF	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHFEMPELINF.gz	N73	gs://pan-ukbb-refinery/lifted/icd10-N73-both_sexes.tsv.bgz.lifted.gz
N14_OTHNONINFCERVIX	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHNONINFCERVIX.gz	N88	gs://pan-ukbb-refinery/lifted/icd10-N88-both_sexes.tsv.bgz.lifted.gz
N14_OTHNONINFUTER	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHNONINFUTER.gz	N85	gs://pan-ukbb-refinery/lifted/icd10-N85-both_sexes.tsv.bgz.lifted.gz
N14_OTHNONINFVAG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHNONINFVAG.gz	N89	gs://pan-ukbb-refinery/lifted/icd10-N89-both_sexes.tsv.bgz.lifted.gz
N14_OTHNONINFVULV	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHNONINFVULV.gz	N90	gs://pan-ukbb-refinery/lifted/icd10-N90-both_sexes.tsv.bgz.lifted.gz
N14_OTHPENIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OTHPENIS.gz	N48	gs://pan-ukbb-refinery/lifted/icd10-N48-both_sexes.tsv.bgz.lifted.gz
N14_OVARYCYST	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_OVARYCYST.gz	628	gs://pan-ukbb-refinery/lifted/phecode-628-females.tsv.bgz.lifted.gz
N14_POLYPFEMGEN	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_POLYPFEMGEN.gz	622	gs://pan-ukbb-refinery/lifted/phecode-622-females.tsv.bgz.lifted.gz
N14_POSTMENATRVAG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_POSTMENATRVAG.gz	627.3	gs://pan-ukbb-refinery/lifted/phecode-627.3-females.tsv.bgz.lifted.gz
N14_POSTMENBLEED	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_POSTMENBLEED.gz	627.1	gs://pan-ukbb-refinery/lifted/phecode-627.1-females.tsv.bgz.lifted.gz
N14_PREMENSTSYNDROM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_PREMENSTSYNDROM.gz	626.4	gs://pan-ukbb-refinery/lifted/phecode-626.4-females.tsv.bgz.lifted.gz
N14_PROSTAOTH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_PROSTAOTH.gz	602	gs://pan-ukbb-refinery/lifted/phecode-602-males.tsv.bgz.lifted.gz
N14_PROSTATITIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_PROSTATITIS.gz	601.1	gs://pan-ukbb-refinery/lifted/phecode-601.1-males.tsv.bgz.lifted.gz
N14_PROSTHYPERPLA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_PROSTHYPERPLA.gz	600	gs://pan-ukbb-refinery/lifted/phecode-600-males.tsv.bgz.lifted.gz
N14_RECURANDPERHEAMATUR	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_RECURANDPERHEAMATUR.gz	N02	gs://pan-ukbb-refinery/lifted/icd10-N02-both_sexes.tsv.bgz.lifted.gz
		N02	gs://pan-ukbb-refinery/lifted/icd10-N02-both_sexes.tsv.bgz.lifted.gz
N14_RENALCOLNAS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_RENALCOLNAS.gz	594.8	gs://pan-ukbb-refinery/lifted/phecode-594.8-both_sexes.tsv.bgz.lifted.gz
N14_RENFAILNAS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_RENFAILNAS.gz	585.2	gs://pan-ukbb-refinery/lifted/phecode-585.2-both_sexes.tsv.bgz.lifted.gz
N14_SALPHOOPH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_SALPHOOPH.gz	N70	gs://pan-ukbb-refinery/lifted/icd10-N70-both_sexes.tsv.bgz.lifted.gz
N14_URETHRALSTRICT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_URETHRALSTRICT.gz	N35	gs://pan-ukbb-refinery/lifted/icd10-N35-both_sexes.tsv.bgz.lifted.gz
N14_URETHRITISANDURSYNDR	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_URETHRITISANDURSYNDR.gz	592.2	gs://pan-ukbb-refinery/lifted/phecode-592.2-both_sexes.tsv.bgz.lifted.gz
N14_UROLITHIASIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_UROLITHIASIS.gz	594	gs://pan-ukbb-refinery/lifted/phecode-594-both_sexes.tsv.bgz.lifted.gz
N14_UTER_POLYP	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_N14_UTER_POLYP.gz	622.2	gs://pan-ukbb-refinery/lifted/phecode-622.2-females.tsv.bgz.lifted.gz
O15_ABORT_MEDICAL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_ABORT_MEDICAL.gz	O04	gs://pan-ukbb-refinery/lifted/icd10-O04-both_sexes.tsv.bgz.lifted.gz
O15_ABORT_SPONTAN	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_ABORT_SPONTAN.gz	O03	gs://pan-ukbb-refinery/lifted/icd10-O03-both_sexes.tsv.bgz.lifted.gz
O15_CONCEPT_ABNORM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_CONCEPT_ABNORM.gz	O02	gs://pan-ukbb-refinery/lifted/icd10-O02-both_sexes.tsv.bgz.lifted.gz
O15_DELIV_FORCEP_VAC	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_DELIV_FORCEP_VAC.gz	O81	gs://pan-ukbb-refinery/lifted/icd10-O81-both_sexes.tsv.bgz.lifted.gz
O15_DELIV_PERIN_LACER	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_DELIV_PERIN_LACER.gz	O70	gs://pan-ukbb-refinery/lifted/icd10-O70-both_sexes.tsv.bgz.lifted.gz
O15_DELIV_SPONT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_DELIV_SPONT.gz	650	gs://pan-ukbb-refinery/lifted/phecode-650-females.tsv.bgz.lifted.gz
O15_EXCESS_VOMIT_PREG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_EXCESS_VOMIT_PREG.gz	643	gs://pan-ukbb-refinery/lifted/phecode-643-females.tsv.bgz.lifted.gz
O15_FAILED_INDUCT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_FAILED_INDUCT.gz	O61	gs://pan-ukbb-refinery/lifted/icd10-O61-both_sexes.tsv.bgz.lifted.gz
O15_FALSE_LAB	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_FALSE_LAB.gz	O47	gs://pan-ukbb-refinery/lifted/icd10-O47-both_sexes.tsv.bgz.lifted.gz
O15_HAEMORRH_EARLY_PREG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_HAEMORRH_EARLY_PREG.gz	636.3	gs://pan-ukbb-refinery/lifted/phecode-636.3-females.tsv.bgz.lifted.gz
O15_HYPTENSPREG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_HYPTENSPREG.gz	642	gs://pan-ukbb-refinery/lifted/phecode-642-females.tsv.bgz.lifted.gz
O15_LABOUR_ABNORM_FORCES	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_LABOUR_ABNORM_FORCES.gz	O62	gs://pan-ukbb-refinery/lifted/icd10-O62-both_sexes.tsv.bgz.lifted.gz
O15_LABOUR_FETAL_STRESS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_LABOUR_FETAL_STRESS.gz	O68	gs://pan-ukbb-refinery/lifted/icd10-O68-both_sexes.tsv.bgz.lifted.gz
O15_LABOUR_LONG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_LABOUR_LONG.gz	O63	gs://pan-ukbb-refinery/lifted/icd10-O63-both_sexes.tsv.bgz.lifted.gz
O15_LABOUR_MALPOS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_LABOUR_MALPOS.gz	O64	gs://pan-ukbb-refinery/lifted/icd10-O64-both_sexes.tsv.bgz.lifted.gz
O15_LABOUR_OTHER	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_LABOUR_OTHER.gz	O75	gs://pan-ukbb-refinery/lifted/icd10-O75-both_sexes.tsv.bgz.lifted.gz
O15_LABOUR_UMBILICAL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_LABOUR_UMBILICAL.gz	663	gs://pan-ukbb-refinery/lifted/phecode-663-females.tsv.bgz.lifted.gz
O15_MATERN_CARE_OTHER	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_MATERN_CARE_OTHER.gz	O36	gs://pan-ukbb-refinery/lifted/icd10-O36-both_sexes.tsv.bgz.lifted.gz
O15_MATERN_CARE_PELVIC_ABNORM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_MATERN_CARE_PELVIC_ABNORM.gz	O34	gs://pan-ukbb-refinery/lifted/icd10-O34-both_sexes.tsv.bgz.lifted.gz
O15_MEMBR_PREMAT_RUPT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_MEMBR_PREMAT_RUPT.gz	O42	gs://pan-ukbb-refinery/lifted/icd10-O42-both_sexes.tsv.bgz.lifted.gz
O15_OTHER_MATERN_DIS_ELSEWHERE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_OTHER_MATERN_DIS_ELSEWHERE.gz	O99	gs://pan-ukbb-refinery/lifted/icd10-O99-both_sexes.tsv.bgz.lifted.gz
O15_PLAC_PRAEVIA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_PLAC_PRAEVIA.gz	O44	gs://pan-ukbb-refinery/lifted/icd10-O44-both_sexes.tsv.bgz.lifted.gz
O15_POSTPART_HEAMORRH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_POSTPART_HEAMORRH.gz	635.3	gs://pan-ukbb-refinery/lifted/phecode-635.3-females.tsv.bgz.lifted.gz
O15_PREECLAMPS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_PREECLAMPS.gz	O14	gs://pan-ukbb-refinery/lifted/icd10-O14-both_sexes.tsv.bgz.lifted.gz
O15_PREG_DM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_PREG_DM.gz	649.1	gs://pan-ukbb-refinery/lifted/phecode-649.1-females.tsv.bgz.lifted.gz
O15_PREG_ECTOP	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_PREG_ECTOP.gz	O00	gs://pan-ukbb-refinery/lifted/icd10-O00-both_sexes.tsv.bgz.lifted.gz
O15_PREG_MATERN_CARE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_PREG_MATERN_CARE.gz	O26	gs://pan-ukbb-refinery/lifted/icd10-O26-both_sexes.tsv.bgz.lifted.gz
O15_PRETERM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_O15_PRETERM.gz	636.2	gs://pan-ukbb-refinery/lifted/phecode-636.2-females.tsv.bgz.lifted.gz
		K85	gs://pan-ukbb-refinery/lifted/icd10-K85-both_sexes.tsv.bgz.lifted.gz
PDSTRICT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_PDSTRICT.gz	332	gs://pan-ukbb-refinery/lifted/phecode-332-both_sexes.tsv.bgz.lifted.gz
POLYCYTVERA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_POLYCYTVERA.gz	200.1	gs://pan-ukbb-refinery/lifted/phecode-200.1-both_sexes.tsv.bgz.lifted.gz
PSOR_ENTE_ARTHR	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_PSOR_ENTE_ARTHR.gz	M07	gs://pan-ukbb-refinery/lifted/icd10-M07-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_DEFORMITI_FEET	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_DEFORMITI_FEET.gz	Q66	gs://pan-ukbb-refinery/lifted/icd10-Q66-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_DEFORMITI_HIP	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_DEFORMITI_HIP.gz	755.61	gs://pan-ukbb-refinery/lifted/phecode-755.61-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_AORTIC_MITRAL_VALVES	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_AORTIC_MITRAL_VALVES.gz	Q23	gs://pan-ukbb-refinery/lifted/icd10-Q23-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_CARDIAC_SEPTA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_CARDIAC_SEPTA.gz	Q21	gs://pan-ukbb-refinery/lifted/icd10-Q21-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_GREAT_ARTERIES	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_GREAT_ARTERIES.gz	Q25	gs://pan-ukbb-refinery/lifted/icd10-Q25-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED.gz	Q79	gs://pan-ukbb-refinery/lifted/icd10-Q79-both_sexes.tsv.bgz.lifted.gz
		750.14	gs://pan-ukbb-refinery/lifted/phecode-750.14-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM.gz	Q50	gs://pan-ukbb-refinery/lifted/icd10-Q50-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_SPINE_BONY_THORAX	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_SPINE_BONY_THORAX.gz	Q76	gs://pan-ukbb-refinery/lifted/icd10-Q76-both_sexes.tsv.bgz.lifted.gz
Q17_CONGEN_MALFO_UTERUS_CERVIX	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CONGEN_MALFO_UTERUS_CERVIX.gz	Q51	gs://pan-ukbb-refinery/lifted/icd10-Q51-both_sexes.tsv.bgz.lifted.gz
Q17_CYSTIC_KIDNEY_DISEA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Q17_CYSTIC_KIDNEY_DISEA.gz	751.21	gs://pan-ukbb-refinery/lifted/phecode-751.21-both_sexes.tsv.bgz.lifted.gz
